
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022a Update 5 (9.12.0.2039608) 64-bit (glnxa64)
                              August 12, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> This is Threenonlinear network , single amp , ini learningRate = 1.000000e-02 , min batch size = 200 , DropPeriod = 12 , DropFactor = 0.100000  v3 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> load amp=2 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|      78 |         312 |       00:00:47 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-08 |
|      79 |         316 |       00:00:48 |         0.10 |         0.10 |       0.0050 |       0.0050 |      1.0000e-08 |
|      80 |         320 |       00:00:48 |         0.10 |         0.10 |       0.0048 |       0.0050 |      1.0000e-08 |
|      81 |         324 |       00:00:49 |         0.10 |         0.10 |       0.0048 |       0.0050 |      1.0000e-08 |
|      82 |         328 |       00:00:50 |         0.10 |         0.10 |       0.0050 |       0.0050 |      1.0000e-08 |
|      83 |         332 |       00:00:50 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-08 |
|      84 |         336 |       00:00:51 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-08 |
|      85 |         340 |       00:00:51 |         0.10 |         0.10 |       0.0050 |       0.0050 |      1.0000e-09 |
|      86 |         344 |       00:00:52 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-09 |
|      87 |         348 |       00:00:53 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-09 |
|      88 |         350 |       00:00:53 |         0.10 |              |       0.0048 |              |      1.0000e-09 |
|      88 |         352 |       00:00:53 |         0.10 |         0.10 |       0.0050 |       0.0050 |      1.0000e-09 |
|      89 |         356 |       00:00:54 |         0.10 |         0.10 |       0.0047 |       0.0050 |      1.0000e-09 |
|      90 |         360 |       00:00:54 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-09 |
|      91 |         364 |       00:00:55 |         0.10 |         0.10 |       0.0048 |       0.0050 |      1.0000e-09 |
|      92 |         368 |       00:00:56 |         0.10 |         0.10 |       0.0047 |       0.0050 |      1.0000e-09 |
|      93 |         372 |       00:00:56 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-09 |
|      94 |         376 |       00:00:57 |         0.10 |         0.10 |       0.0048 |       0.0050 |      1.0000e-09 |
|      95 |         380 |       00:00:57 |         0.10 |         0.10 |       0.0048 |       0.0050 |      1.0000e-09 |
|      96 |         384 |       00:00:58 |         0.10 |         0.10 |       0.0050 |       0.0050 |      1.0000e-09 |
|      97 |         388 |       00:00:59 |         0.10 |         0.10 |       0.0052 |       0.0050 |      1.0000e-10 |
|      98 |         392 |       00:00:59 |         0.10 |         0.10 |       0.0050 |       0.0050 |      1.0000e-10 |
|      99 |         396 |       00:01:00 |         0.10 |         0.10 |       0.0048 |       0.0050 |      1.0000e-10 |
|     100 |         400 |       00:01:00 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-10 |
|     101 |         404 |       00:01:01 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-10 |
|     102 |         408 |       00:01:02 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-10 |
|     103 |         412 |       00:01:02 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-10 |
|     104 |         416 |       00:01:03 |         0.10 |         0.10 |       0.0051 |       0.0050 |      1.0000e-10 |
|     105 |         420 |       00:01:03 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-10 |
|     106 |         424 |       00:01:04 |         0.10 |         0.10 |       0.0048 |       0.0050 |      1.0000e-10 |
|     107 |         428 |       00:01:05 |         0.10 |         0.10 |       0.0050 |       0.0050 |      1.0000e-10 |
|     108 |         432 |       00:01:05 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-10 |
|     109 |         436 |       00:01:06 |         0.10 |         0.10 |       0.0050 |       0.0050 |      1.0000e-11 |
|     110 |         440 |       00:01:06 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-11 |
|     111 |         444 |       00:01:07 |         0.10 |         0.10 |       0.0048 |       0.0050 |      1.0000e-11 |
|     112 |         448 |       00:01:08 |         0.10 |         0.10 |       0.0048 |       0.0050 |      1.0000e-11 |
|     113 |         450 |       00:01:08 |         0.10 |              |       0.0050 |              |      1.0000e-11 |
|     113 |         452 |       00:01:08 |         0.10 |         0.10 |       0.0050 |       0.0050 |      1.0000e-11 |
|     114 |         456 |       00:01:09 |         0.10 |         0.10 |       0.0048 |       0.0050 |      1.0000e-11 |
|     115 |         460 |       00:01:09 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-11 |
|     116 |         464 |       00:01:10 |         0.10 |         0.10 |       0.0048 |       0.0050 |      1.0000e-11 |
|     117 |         468 |       00:01:11 |         0.10 |         0.10 |       0.0048 |       0.0050 |      1.0000e-11 |
|     118 |         472 |       00:01:11 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-11 |
|     119 |         476 |       00:01:12 |         0.10 |         0.10 |       0.0048 |       0.0050 |      1.0000e-11 |
|     120 |         480 |       00:01:12 |         0.10 |         0.10 |       0.0050 |       0.0050 |      1.0000e-11 |
|     121 |         484 |       00:01:13 |         0.10 |         0.10 |       0.0048 |       0.0050 |      1.0000e-12 |
|     122 |         488 |       00:01:14 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-12 |
|     123 |         492 |       00:01:14 |         0.10 |         0.10 |       0.0049 |       0.0050 |      1.0000e-12 |
|     124 |         496 |       00:01:15 |         0.10 |         0.10 |       0.0050 |       0.0050 |      1.0000e-12 |
|======================================================================================================================|
Training finished: Met validation criterion.
amp = 20 , already training 1 times 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         2.27 |         1.41 |       2.5725 |       0.9902 |          0.0100 |
|       1 |           4 |       00:00:00 |         0.91 |         0.78 |       0.4141 |       0.3079 |          0.0100 |
|       2 |           8 |       00:00:01 |         0.52 |         0.49 |       0.1373 |       0.1179 |          0.0100 |
|       3 |          12 |       00:00:01 |         0.37 |         0.34 |       0.0678 |       0.0570 |          0.0100 |
|       4 |          16 |       00:00:02 |         0.26 |         0.24 |       0.0351 |       0.0295 |          0.0100 |
|       5 |          20 |       00:00:03 |         0.21 |         0.20 |       0.0215 |       0.0192 |          0.0100 |
|       6 |          24 |       00:00:03 |         0.17 |         0.17 |       0.0142 |       0.0138 |          0.0100 |
|       7 |          28 |       00:00:04 |         0.15 |         0.14 |       0.0109 |       0.0104 |          0.0100 |
|       8 |          32 |       00:00:04 |         0.13 |         0.13 |       0.0089 |       0.0082 |          0.0100 |
|       9 |          36 |       00:00:05 |         0.12 |         0.12 |       0.0078 |       0.0073 |          0.0100 |
|      10 |          40 |       00:00:06 |         0.12 |         0.12 |       0.0069 |       0.0068 |          0.0100 |
|      11 |          44 |       00:00:06 |         0.12 |         0.12 |       0.0069 |       0.0069 |          0.0100 |
|      12 |          48 |       00:00:07 |         0.11 |         0.11 |       0.0061 |       0.0061 |          0.0100 |
|      13 |          50 |       00:00:07 |         0.11 |              |       0.0060 |              |          0.0010 |
|      13 |          52 |       00:00:07 |         0.11 |         0.11 |       0.0056 |       0.0057 |          0.0010 |
|      14 |          56 |       00:00:08 |         0.11 |         0.11 |       0.0056 |       0.0056 |          0.0010 |
|      15 |          60 |       00:00:09 |         0.10 |         0.11 |       0.0054 |       0.0055 |          0.0010 |
|      16 |          64 |       00:00:09 |         0.10 |         0.10 |       0.0053 |       0.0054 |          0.0010 |
|      17 |          68 |       00:00:10 |         0.10 |         0.10 |       0.0054 |       0.0054 |          0.0010 |
|      18 |          72 |       00:00:10 |         0.10 |         0.10 |       0.0052 |       0.0053 |          0.0010 |
|      19 |          76 |       00:00:11 |         0.10 |         0.10 |       0.0050 |       0.0052 |          0.0010 |
|      20 |          80 |       00:00:12 |         0.10 |         0.10 |       0.0051 |       0.0052 |          0.0010 |
|      21 |          84 |       00:00:12 |         0.10 |         0.10 |       0.0050 |       0.0051 |          0.0010 |
|      22 |          88 |       00:00:13 |         0.10 |         0.10 |       0.0051 |       0.0051 |          0.0010 |
|      23 |          92 |       00:00:14 |         0.10 |         0.10 |       0.0049 |       0.0050 |          0.0010 |
|      24 |          96 |       00:00:14 |         0.10 |         0.10 |       0.0048 |       0.0050 |          0.0010 |
|      25 |         100 |       00:00:15 |         0.10 |         0.10 |       0.0048 |       0.0049 |      1.0000e-04 |
|      26 |         104 |       00:00:15 |         0.10 |         0.10 |       0.0048 |       0.0049 |      1.0000e-04 |
|      27 |         108 |       00:00:16 |         0.10 |         0.10 |       0.0048 |       0.0049 |      1.0000e-04 |
|      28 |         112 |       00:00:17 |         0.10 |         0.10 |       0.0047 |       0.0049 |      1.0000e-04 |
|      29 |         116 |       00:00:17 |         0.10 |         0.10 |       0.0048 |       0.0049 |      1.0000e-04 |
|      30 |         120 |       00:00:18 |         0.10 |         0.10 |       0.0048 |       0.0049 |      1.0000e-04 |
|      31 |         124 |       00:00:18 |         0.10 |         0.10 |       0.0048 |       0.0049 |      1.0000e-04 |
|      32 |         128 |       00:00:19 |         0.10 |         0.10 |       0.0046 |       0.0049 |      1.0000e-04 |
|      33 |         132 |       00:00:20 |         0.10 |         0.10 |       0.0047 |       0.0049 |      1.0000e-04 |
|      34 |         136 |       00:00:20 |         0.10 |         0.10 |       0.0048 |       0.0048 |      1.0000e-04 |
|      35 |         140 |       00:00:21 |         0.10 |         0.10 |       0.0049 |       0.0048 |      1.0000e-04 |
|      36 |         144 |       00:00:21 |         0.10 |         0.10 |       0.0048 |       0.0048 |      1.0000e-04 |
|      37 |         148 |       00:00:22 |         0.10 |         0.10 |       0.0049 |       0.0048 |      1.0000e-05 |
|      38 |         150 |       00:00:22 |         0.10 |              |       0.0047 |              |      1.0000e-05 |
|      38 |         152 |       00:00:23 |         0.10 |         0.10 |       0.0048 |       0.0048 |      1.0000e-05 |
|      39 |         156 |       00:00:23 |         0.10 |         0.10 |       0.0047 |       0.0048 |      1.0000e-05 |
|      40 |         160 |       00:00:24 |         0.10 |         0.10 |       0.0048 |       0.0048 |      1.0000e-05 |
|      41 |         164 |       00:00:24 |         0.10 |         0.10 |       0.0046 |       0.0048 |      1.0000e-05 |
|      42 |         168 |       00:00:25 |         0.10 |         0.10 |       0.0048 |       0.0048 |      1.0000e-05 |
|      43 |         172 |       00:00:26 |         0.10 |         0.10 |       0.0049 |       0.0048 |      1.0000e-05 |
|      44 |         176 |       00:00:26 |         0.10 |         0.10 |       0.0046 |       0.0048 |      1.0000e-05 |
|      45 |         180 |       00:00:27 |         0.10 |         0.10 |       0.0047 |       0.0048 |      1.0000e-05 |
|      46 |         184 |       00:00:28 |         0.10 |         0.10 |       0.0047 |       0.0048 |      1.0000e-05 |
|      47 |         188 |       00:00:28 |         0.10 |         0.10 |       0.0048 |       0.0048 |      1.0000e-05 |
|      48 |         192 |       00:00:29 |         0.10 |         0.10 |       0.0048 |       0.0048 |      1.0000e-05 |
|      49 |         196 |       00:00:29 |         0.10 |         0.10 |       0.0046 |       0.0048 |      1.0000e-06 |
|      50 |         200 |       00:00:30 |         0.10 |         0.10 |       0.0047 |       0.0048 |      1.0000e-06 |
